data,denominazione_regione,nuovi_positivi,totale_casi,ricoverati_con_sintomi,ingressi_terapia_intensiva,tamponi
2021-07-03,Piemonte,35,363004,97,0.0,5058814
2021-07-03,Puglia,47,253471,113,0.0,2694462
2021-07-03,Sardegna,8,57279,41,0.0,1392561
2021-07-03,Sicilia,134,232082,145,0.0,4937286
2021-07-03,Toscana,50,244435,85,0.0,5181192
2021-07-03,Umbria,5,56870,9,0.0,1473321
2021-07-03,Valle d'Aosta,3,11696,1,0.0,141073
2021-07-03,Veneto,66,425601,40,0.0,8746789
2021-07-04,Abruzzo,25,74949,21,0.0,1719227
2021-07-04,Basilicata,6,26985,16,0.0,395612
2021-07-04,Calabria,24,69082,51,0.0,940479
2021-07-04,Campania,110,424766,211,2.0,5331848
2021-07-04,Emilia-Romagna,52,387048,161,0.0,6793633
2021-07-04,Friuli Venezia Giulia,9,106996,6,0.0,2173532
2021-07-04,Lazio,83,346269,155,0.0,7719482
2021-07-04,Liguria,13,103476,14,1.0,1779379
2021-07-04,Lombardia,131,842375,195,1.0,11727852
2021-07-04,Marche,41,103787,8,0.0,1308855
2021-07-04,Molise,3,13724,3,0.0,242618
2021-07-04,Piemonte,40,363044,94,2.0,5070235
2021-07-04,Puglia,25,253496,108,0.0,2698172
2021-07-04,Sardegna,21,57300,42,0.0,1393892
2021-07-04,Sicilia,102,232184,143,0.0,4943683
2021-07-04,Toscana,49,244484,79,1.0,5192871
2021-07-04,Umbria,11,56881,11,0.0,1476819
2021-07-04,Valle d'Aosta,0,11696,1,0.0,141476
2021-07-04,Veneto,53,425654,38,0.0,8766162
2021-07-05,Abruzzo,7,74956,23,0.0,1720707
2021-07-05,Basilicata,1,26986,17,0.0,395713
2021-07-05,Calabria,11,69093,55,0.0,941198
2021-07-05,Campania,68,424834,221,0.0,5340262
2021-07-05,Emilia-Romagna,58,387106,163,0.0,6799828
2021-07-05,Friuli Venezia Giulia,2,106998,6,0.0,2174755
2021-07-05,Lazio,83,346352,155,0.0,7728995
2021-07-05,Liguria,8,103484,15,0.0,1781637
2021-07-05,Lombardia,51,842426,164,0.0,11736896
2021-07-05,Marche,4,103791,9,0.0,1309610
2021-07-05,Molise,0,13724,3,0.0,242708
2021-07-05,Piemonte,15,363059,83,0.0,5081576
2021-07-05,Puglia,15,253511,107,0.0,2701954
2021-07-05,Sardegna,9,57309,33,0.0,1394623
2021-07-05,Sicilia,58,232242,140,2.0,4951486
2021-07-05,Toscana,41,244525,85,0.0,5197195
2021-07-05,Umbria,3,56884,12,0.0,1477494
2021-07-05,Valle d'Aosta,0,11696,1,0.0,141550
2021-07-05,Veneto,45,425699,38,0.0,8771268
2021-07-06,Abruzzo,33,74989,23,0.0,1724792
2021-07-06,Basilicata,7,26993,16,0.0,396302
2021-07-06,Calabria,26,69119,52,0.0,943484
2021-07-06,Campania,108,424942,211,1.0,5353081
2021-07-06,Emilia-Romagna,51,387157,164,0.0,6818174
2021-07-06,Friuli Venezia Giulia,13,107011,7,1.0,2179063
2021-07-06,Lazio,58,346410,135,1.0,7754809
2021-07-06,Liguria,7,103491,14,0.0,1786872
2021-07-06,Lombardia,129,842555,158,3.0,11767397
2021-07-06,Marche,39,103830,8,0.0,1312033
2021-07-06,Molise,0,13724,2,0.0,242912
2021-07-06,Piemonte,38,363097,84,2.0,5097505
2021-07-06,Puglia,60,253571,94,0.0,2709076
2021-07-06,Sardegna,21,57330,34,0.0,1396645
2021-07-06,Sicilia,144,232386,137,1.0,4965613
2021-07-06,Toscana,59,244584,75,2.0,5209299
2021-07-06,Umbria,1,56885,13,0.0,1481600
2021-07-06,Valle d'Aosta,0,11696,0,0.0,142106
2021-07-06,Veneto,97,425796,37,0.0,8796444
2021-07-07,Abruzzo,35,75024,23,0.0,1728746
2021-07-07,Basilicata,12,27005,16,0.0,396927
2021-07-07,Calabria,38,69157,53,0.0,945588
2021-07-07,Campania,208,425150,218,2.0,5366514
2021-07-07,Emilia-Romagna,62,387219,160,0.0,6833676
2021-07-07,Friuli Venezia Giulia,22,107033,6,0.0,2184292
2021-07-07,Lazio,104,346514,144,0.0,7776357
2021-07-07,Liguria,20,103511,11,0.0,1791427
2021-07-07,Lombardia,100,842655,150,1.0,11799337
2021-07-07,Marche,52,103882,7,0.0,1314699
2021-07-07,Molise,4,13728,1,0.0,243089
2021-07-07,Piemonte,31,363128,69,0.0,5109324
2021-07-07,Puglia,49,253620,88,0.0,2714846
2021-07-07,Sardegna,25,57355,33,0.0,1399309
2021-07-07,Sicilia,109,232495,129,1.0,4976504
2021-07-07,Toscana,41,244625,69,2.0,5218358
2021-07-07,Umbria,7,56892,13,0.0,1484685
2021-07-07,Valle d'Aosta,1,11697,0,0.0,142439
2021-07-07,Veneto,80,425876,38,2.0,8825698
2021-07-08,Abruzzo,49,75073,25,0.0,1732441
2021-07-08,Basilicata,15,27020,15,0.0,397587
2021-07-08,Calabria,54,69211,51,0.0,947651
2021-07-08,Campania,162,425312,215,3.0,5378510
2021-07-08,Emilia-Romagna,94,387311,157,0.0,6848823
2021-07-08,Friuli Venezia Giulia,19,107051,5,0.0,2188304
2021-07-08,Lazio,112,346626,139,0.0,7797734
2021-07-08,Liguria,16,103527,11,0.0,1796427
2021-07-08,Lombardia,215,842870,134,0.0,11830609
2021-07-08,Marche,42,103924,9,1.0,1316626
2021-07-08,Molise,4,13732,1,0.0,243415
2021-07-08,Piemonte,42,363170,64,0.0,5124352
2021-07-08,Puglia,58,253678,84,1.0,2720973
2021-07-08,Sardegna,28,57383,33,0.0,1405815
2021-07-08,Sicilia,219,232714,128,2.0,4988354
2021-07-08,Toscana,94,244719,67,0.0,5227859
2021-07-08,Umbria,11,56903,13,1.0,1488134
2021-07-08,Valle d'Aosta,2,11699,0,0.0,142710
2021-07-08,Veneto,149,426025,40,0.0,8846758
2021-07-09,Abruzzo,32,75103,26,0.0,1736410
2021-07-09,Basilicata,7,27027,13,1.0,398198
2021-07-09,Calabria,48,69259,45,0.0,949704
2021-07-09,Campania,226,425538,201,1.0,5391111
2021-07-09,Emilia-Romagna,99,387410,155,2.0,6866355
2021-07-09,Friuli Venezia Giulia,17,107066,6,0.0,2199045
2021-07-09,Lazio,135,346761,135,0.0,7821673
2021-07-09,Liguria,17,103544,11,0.0,1801047
2021-07-09,Lombardia,230,843100,127,0.0,11863562
2021-07-09,Marche,19,103943,8,0.0,1318414
2021-07-09,Molise,10,13742,1,0.0,243832
2021-07-09,Piemonte,40,363210,67,0.0,5144413
2021-07-09,Puglia,44,253722,83,0.0,2726848
2021-07-09,Sardegna,51,57434,33,0.0,1408854
2021-07-09,Sicilia,201,232915,128,3.0,4998353
2021-07-09,Toscana,79,244798,68,0.0,5238148
2021-07-09,Umbria,13,56916,12,0.0,1491459
2021-07-09,Valle d'Aosta,1,11700,0,0.0,143001
2021-07-09,Veneto,106,426131,41,0.0,8875719
2021-07-10,Abruzzo,34,75137,28,0.0,1741990
2021-07-10,Basilicata,9,27036,13,0.0,398794
2021-07-10,Calabria,16,69275,46,0.0,951530
2021-07-10,Campania,210,425748,200,0.0,5404594
2021-07-10,Emilia-Romagna,96,387504,153,0.0,6886675
2021-07-10,Friuli Venezia Giulia,28,107090,4,0.0,2205280
2021-07-10,Lazio,176,346937,131,2.0,7846347
2021-07-10,Liguria,26,103570,9,0.0,1806576
2021-07-10,Lombardia,205,843305,121,2.0,11898700
2021-07-10,Marche,35,103978,8,0.0,1320694
2021-07-10,Molise,0,13742,1,0.0,243867
2021-07-10,Piemonte,33,363243,64,0.0,5166993
2021-07-10,Puglia,41,253763,78,0.0,2733022
2021-07-10,Sardegna,43,57477,36,0.0,1412226
2021-07-10,Sicilia,192,233107,131,0.0,5008554
2021-07-10,Toscana,63,244861,69,2.0,5248008
2021-07-10,Umbria,17,56933,9,0.0,1496034
2021-07-10,Valle d'Aosta,0,11700,0,0.0,143440
2021-07-10,Veneto,157,426288,39,0.0,8906359
2021-07-11,Abruzzo,25,75162,29,0.0,1746571
2021-07-11,Basilicata,5,27041,13,0.0,399214
2021-07-11,Calabria,54,69329,45,0.0,953012
2021-07-11,Campania,169,425917,196,0.0,5415803
2021-07-11,Emilia-Romagna,93,387597,150,0.0,6898669
2021-07-11,Friuli Venezia Giulia,6,107096,4,0.0,2208106
2021-07-11,Lazio,164,347101,128,0.0,7866864
2021-07-11,Liguria,26,103596,9,0.0,1809811
2021-07-11,Lombardia,250,843555,124,2.0,11925412
2021-07-11,Marche,39,104017,8,0.0,1322655
2021-07-11,Molise,7,13749,1,0.0,244216
2021-07-11,Piemonte,47,363290,63,1.0,5176401
2021-07-11,Puglia,34,253797,78,0.0,2737033
2021-07-11,Sardegna,52,57529,38,0.0,1414001
2021-07-11,Sicilia,183,233290,129,0.0,5015876
2021-07-11,Toscana,87,244948,66,1.0,5254973
2021-07-11,Umbria,6,56939,7,0.0,1499671
2021-07-11,Valle d'Aosta,2,11702,0,0.0,143865
2021-07-11,Veneto,125,426413,39,2.0,8927599
2021-07-12,Abruzzo,0,75162,29,0.0,1747372
2021-07-12,Basilicata,0,27041,13,0.0,399336
2021-07-12,Calabria,13,69342,46,0.0,954074
2021-07-12,Campania,69,425986,198,0.0,5418976
2021-07-12,Emilia-Romagna,118,387715,151,1.0,6906471
2021-07-12,Friuli Venezia Giulia,17,107112,3,0.0,2209278
2021-07-12,Lazio,172,347273,133,0.0,7876815
2021-07-12,Liguria,9,103605,6,0.0,1812188
2021-07-12,Lombardia,95,843650,128,0.0,11934113
2021-07-12,Marche,9,104026,8,0.0,1323500
2021-07-12,Molise,1,13750,1,0.0,244333
2021-07-12,Piemonte,17,363307,62,0.0,5186671
2021-07-12,Puglia,19,253816,73,0.0,2741375
2021-07-12,Sardegna,51,57580,39,1.0,1415018
2021-07-12,Sicilia,150,233440,140,1.0,5022569
2021-07-12,Toscana,66,245014,66,1.0,5258261
2021-07-12,Umbria,4,56943,8,0.0,1500479
2021-07-12,Valle d'Aosta,0,11702,0,0.0,143981
2021-07-12,Veneto,76,426489,38,0.0,8938045
2021-07-13,Abruzzo,33,75195,28,0.0,1751751
2021-07-13,Basilicata,3,27044,12,0.0,399971
2021-07-13,Calabria,45,69387,44,0.0,956364
2021-07-13,Campania,136,426122,197,0.0,5433896
2021-07-13,Emilia-Romagna,76,387789,144,0.0,6924098
2021-07-13,Friuli Venezia Giulia,15,107125,4,0.0,2214662
2021-07-13,Lazio,166,347439,129,0.0,7902542
2021-07-13,Liguria,25,103630,11,0.0,1817831
2021-07-13,Lombardia,241,843891,131,0.0,11963426
2021-07-13,Marche,21,104047,9,0.0,1325881
2021-07-13,Molise,0,13750,1,0.0,244525
2021-07-13,Piemonte,53,363360,55,1.0,5200541
2021-07-13,Puglia,97,253913,69,0.0,2748902
2021-07-13,Sardegna,86,57666,42,0.0,1419811
2021-07-13,Sicilia,174,233614,139,2.0,5038068
2021-07-13,Toscana,65,245079,57,2.0,5265110
2021-07-13,Umbria,15,56958,8,0.0,1504873
2021-07-13,Valle d'Aosta,1,11703,0,0.0,144342
2021-07-13,Veneto,254,426743,42,2.0,8964062
2021-07-14,Abruzzo,42,75237,25,0.0,1757225
2021-07-14,Basilicata,10,27054,12,0.0,400445
2021-07-14,Calabria,56,69443,48,0.0,958624
2021-07-14,Campania,188,426310,192,0.0,5449588
2021-07-14,Emilia-Romagna,117,387906,144,2.0,6941020
2021-07-14,Friuli Venezia Giulia,42,107167,5,0.0,2220387
2021-07-14,Lazio,208,347647,121,1.0,7927676
2021-07-14,Liguria,40,103670,8,0.0,1823489
2021-07-14,Lombardia,420,844311,123,2.0,11998356
2021-07-14,Marche,60,104107,10,0.0,1328678
2021-07-14,Molise,16,13766,1,0.0,245321
2021-07-14,Piemonte,84,363444,50,1.0,5215698
2021-07-14,Puglia,44,253957,72,0.0,2754985
2021-07-14,Sardegna,135,57801,48,0.0,1422433
2021-07-14,Sicilia,288,233902,137,0.0,5050007
2021-07-14,Toscana,90,245169,57,1.0,5286816
2021-07-14,Umbria,15,56973,8,0.0,1508543
2021-07-14,Valle d'Aosta,0,11703,0,0.0,144648
2021-07-14,Veneto,261,427004,42,0.0,8993527
2021-07-15,Abruzzo,50,75285,24,0.0,1761623
2021-07-15,Basilicata,5,27059,10,0.0,401217
2021-07-15,Calabria,32,69475,48,0.0,960600
2021-07-15,Campania,234,426544,195,2.0,5462609
2021-07-15,Emilia-Romagna,167,388073,140,1.0,6956769
2021-07-15,Friuli Venezia Giulia,21,107188,5,0.0,2226593
2021-07-15,Lazio,353,348000,105,0.0,7953073
2021-07-15,Liguria,31,103701,7,0.0,1827676
2021-07-15,Lombardia,381,844692,128,0.0,12030688
2021-07-15,Marche,40,104147,9,0.0,1330934
2021-07-15,Molise,10,13776,1,0.0,245692
2021-07-15,Piemonte,68,363512,49,1.0,5229285
2021-07-15,Puglia,42,253999,69,0.0,2761070
2021-07-15,Sardegna,112,57913,42,2.0,1428053
2021-07-15,Sicilia,353,234275,140,1.0,5062086
2021-07-15,Toscana,173,245342,62,1.0,5298127
2021-07-15,Umbria,20,56993,7,0.0,1512006
2021-07-15,Valle d'Aosta,0,11703,0,0.0,144928
2021-07-15,Veneto,318,427322,42,2.0,9021475
2021-07-16,Abruzzo,25,75308,25,0.0,1766547
2021-07-16,Basilicata,10,27069,14,0.0,401611
2021-07-16,Calabria,77,69552,47,1.0,962537
2021-07-16,Campania,204,426748,171,2.0,5475416
2021-07-16,Emilia-Romagna,200,388272,148,1.0,6976623
2021-07-16,Friuli Venezia Giulia,26,107214,6,0.0,2232644
2021-07-16,Lazio,443,348443,105,1.0,7979053
2021-07-16,Liguria,54,103755,8,0.0,1833076
2021-07-16,Lombardia,399,845091,143,2.0,12065399
2021-07-16,Marche,52,104199,11,0.0,1333388
2021-07-16,Molise,23,13799,0,0.0,246091
2021-07-16,Piemonte,115,363627,48,0.0,5249917
2021-07-16,Puglia,46,254045,65,2.0,2767226
2021-07-16,Sardegna,140,58053,43,0.0,1432213
2021-07-16,Sicilia,386,234661,144,2.0,5071669
2021-07-16,Toscana,169,245511,60,1.0,5309547
2021-07-16,Umbria,56,57049,4,0.0,1516171
2021-07-16,Valle d'Aosta,5,11708,0,0.0,145284
2021-07-16,Veneto,425,427747,41,1.0,9051554
2021-07-17,Abruzzo,34,75341,22,0.0,1772682
2021-07-17,Basilicata,11,27080,14,0.0,402257
2021-07-17,Calabria,51,69603,48,1.0,964248
2021-07-17,Campania,238,426986,182,1.0,5489756
2021-07-17,Emilia-Romagna,207,388479,145,0.0,6998929
2021-07-17,Friuli Venezia Giulia,30,107242,8,0.0,2239567
2021-07-17,Lazio,500,348943,105,1.0,8013887
2021-07-17,Liguria,55,103810,11,0.0,1838949
2021-07-17,Lombardia,438,845529,136,2.0,12103488
2021-07-17,Marche,53,104252,11,0.0,1335622
2021-07-17,Molise,9,13808,0,0.0,246495
2021-07-17,Piemonte,55,363682,45,1.0,5273856
2021-07-17,Puglia,81,254126,65,1.0,2773928
2021-07-17,Sardegna,190,58243,56,1.0,1436313
2021-07-17,Sicilia,431,235092,143,0.0,5084845
2021-07-17,Toscana,222,245733,63,1.0,5322515
2021-07-17,Umbria,30,57079,6,0.0,1521125
2021-07-17,Valle d'Aosta,2,11710,0,0.0,145667
2021-07-17,Veneto,424,428171,44,0.0,9090400
2021-07-18,Abruzzo,52,75393,21,0.0,1777895
2021-07-18,Basilicata,11,27091,13,0.0,402837
2021-07-18,Calabria,39,69642,50,0.0,965891
2021-07-18,Campania,244,427230,175,0.0,5502699
2021-07-18,Emilia-Romagna,266,388745,141,0.0,7012132
2021-07-18,Friuli Venezia Giulia,16,107257,9,0.0,2242731
2021-07-18,Lazio,471,349414,119,1.0,8037320
2021-07-18,Liguria,72,103882,12,0.0,1843217
2021-07-18,Lombardia,369,845898,135,1.0,12131864
2021-07-18,Marche,60,104312,13,0.0,1338039
2021-07-18,Molise,13,13821,1,0.0,246979
2021-07-18,Piemonte,77,363759,46,1.0,5284449
2021-07-18,Puglia,70,254196,66,0.0,2777620
2021-07-18,Sardegna,233,58476,60,0.0,1438847
2021-07-18,Sicilia,404,235496,149,0.0,5090677
2021-07-18,Toscana,243,245976,66,0.0,5332705
2021-07-18,Umbria,67,57146,7,0.0,1525402
2021-07-18,Valle d'Aosta,2,11712,0,0.0,146057
2021-07-18,Veneto,379,428550,45,0.0,9119007
2021-07-19,Abruzzo,15,75407,22,0.0,1779008
2021-07-19,Basilicata,0,27091,16,0.0,402952
2021-07-19,Calabria,59,69701,50,1.0,967073
2021-07-19,Campania,151,427381,181,1.0,5506622
2021-07-19,Emilia-Romagna,219,388963,142,1.0,7019934
2021-07-19,Friuli Venezia Giulia,6,107263,9,0.0,2244254
2021-07-19,Lazio,434,349848,130,3.0,8048857
2021-07-19,Liguria,38,103920,15,1.0,1845518
2021-07-19,Lombardia,208,846106,138,1.0,12143485
2021-07-19,Marche,25,104337,13,0.0,1338853
2021-07-19,Molise,2,13823,1,0.0,247088
2021-07-19,Piemonte,28,363787,54,1.0,5295768
2021-07-19,Puglia,47,254243,66,1.0,2781728
2021-07-19,Sardegna,95,58571,57,1.0,1443515
2021-07-19,Sicilia,300,235796,154,3.0,5100200
2021-07-19,Toscana,191,246167,74,1.0,5336922
2021-07-19,Umbria,10,57156,8,0.0,1526371
2021-07-19,Valle d'Aosta,0,11712,0,0.0,146118
2021-07-19,Veneto,238,428788,47,1.0,9129676
2021-07-20,Abruzzo,45,75451,20,0.0,1783623
2021-07-20,Basilicata,27,27118,16,0.0,403726
2021-07-20,Calabria,33,69734,47,0.0,969346
2021-07-20,Campania,233,427614,184,3.0,5521116
2021-07-20,Emilia-Romagna,185,389146,137,1.0,7039804
2021-07-20,Friuli Venezia Giulia,0,107263,9,0.0,2244254
2021-07-20,Lazio,681,350529,133,0.0,8081723
2021-07-20,Liguria,76,103996,13,2.0,1852453
2021-07-20,Lombardia,407,846513,136,1.0,12175439
2021-07-20,Marche,54,104391,12,0.0,1341319
2021-07-20,Molise,0,13823,1,0.0,247386
2021-07-20,Piemonte,122,363909,57,0.0,5312022
2021-07-20,Puglia,80,254323,76,0.0,2789492
2021-07-20,Sardegna,145,58716,58,0.0,1446627
2021-07-20,Sicilia,552,236348,156,0.0,5118238
2021-07-20,Toscana,169,246336,70,0.0,5348309
2021-07-20,Umbria,76,57232,9,0.0,1531792
2021-07-20,Valle d'Aosta,3,11715,0,0.0,146592
2021-07-20,Veneto,600,429388,51,4.0,9163772
2021-07-21,Abruzzo,65,75511,18,0.0,1788671
2021-07-21,Basilicata,29,27147,19,0.0,404353
2021-07-21,Calabria,71,69805,46,1.0,971420
2021-07-21,Campania,292,427906,175,0.0,5536830
2021-07-21,Emilia-Romagna,324,389470,141,1.0,7058426
2021-07-21,Friuli Venezia Giulia,92,107355,8,0.0,2256541
2021-07-21,Lazio,616,351145,151,0.0,8112047
2021-07-21,Liguria,110,104106,15,0.0,1858727
2021-07-21,Lombardia,564,847077,132,2.0,12212501
2021-07-21,Marche,73,104464,12,1.0,1344325
2021-07-21,Molise,15,13838,1,0.0,248053
2021-07-21,Piemonte,134,364043,50,1.0,5325088
2021-07-21,Puglia,139,254462,74,0.0,2796793
2021-07-21,Sardegna,274,58990,47,1.0,1457293
2021-07-21,Sicilia,550,236898,165,0.0,5132472
2021-07-21,Toscana,306,246642,78,0.0,5359760
2021-07-21,Umbria,77,57309,9,0.0,1535907
2021-07-21,Valle d'Aosta,1,11716,0,0.0,146988
2021-07-21,Veneto,457,429845,47,2.0,9201261
2021-07-22,Abruzzo,61,75572,18,0.0,1793698
2021-07-22,Basilicata,22,27169,19,0.0,405069
2021-07-22,Calabria,58,69863,45,1.0,973418
2021-07-22,Campania,352,428258,184,0.0,5551620
2021-07-22,Emilia-Romagna,447,389916,139,1.0,7078772
2021-07-22,Friuli Venezia Giulia,56,107411,8,0.0,2261474
2021-07-22,Lazio,792,351937,150,2.0,8142346
2021-07-22,Liguria,134,104240,14,0.0,1864521
2021-07-22,Lombardia,513,847590,135,3.0,12246048
2021-07-22,Marche,99,104563,16,0.0,1346574
2021-07-22,Molise,3,13841,1,0.0,248330
2021-07-22,Piemonte,155,364198,52,1.0,5340736
2021-07-22,Puglia,154,254616,77,1.0,2804129
2021-07-22,Sardegna,246,59236,60,0.0,1461067
2021-07-22,Sicilia,520,237418,158,3.0,5145624
2021-07-22,Toscana,505,247147,77,0.0,5372202
2021-07-22,Umbria,61,57370,11,0.0,1540227
2021-07-22,Valle d'Aosta,4,11720,0,0.0,147327
2021-07-22,Veneto,819,430664,62,0.0,9239847
2021-07-23,Abruzzo,62,75634,19,0.0,1798996
2021-07-23,Basilicata,18,27187,22,0.0,405725
2021-07-23,Calabria,107,69970,48,1.0,975490
2021-07-23,Campania,261,428519,189,0.0,5564876
2021-07-23,Emilia-Romagna,474,390389,144,1.0,7100283
2021-07-23,Friuli Venezia Giulia,56,107467,9,0.0,2267156
2021-07-23,Lazio,854,352791,183,2.0,8172799
2021-07-23,Liguria,117,104357,19,0.0,1870141
2021-07-23,Lombardia,691,848281,142,0.0,12282211
2021-07-23,Marche,106,104669,14,0.0,1349381
2021-07-23,Molise,17,13858,1,0.0,248751
2021-07-23,Piemonte,140,364338,47,0.0,5359615
2021-07-23,Puglia,131,254747,80,0.0,2815016
2021-07-23,Sardegna,261,59497,51,2.0,1467957
2021-07-23,Sicilia,484,237902,172,0.0,5161037
2021-07-23,Toscana,470,247617,86,1.0,5384899
2021-07-23,Umbria,129,57499,13,0.0,1545100
2021-07-23,Valle d'Aosta,12,11732,0,0.0,147675
2021-07-23,Veneto,669,431333,60,3.0,9278475
2021-07-24,Abruzzo,53,75687,22,0.0,1805596
2021-07-24,Basilicata,27,27214,16,0.0,406602
2021-07-24,Calabria,136,70106,52,0.0,977741
2021-07-24,Campania,341,428860,176,1.0,5580523
2021-07-24,Emilia-Romagna,468,390857,150,1.0,7124589
2021-07-24,Friuli Venezia Giulia,68,107533,7,2.0,2273538
2021-07-24,Lazio,845,353636,196,2.0,8205726
2021-07-24,Liguria,140,104497,21,0.0,1877811
2021-07-24,Lombardia,574,848855,153,0.0,12322417
2021-07-24,Marche,105,104774,15,0.0,1352059
2021-07-24,Molise,4,13862,1,0.0,249087
2021-07-24,Piemonte,161,364499,54,0.0,5383813
2021-07-24,Puglia,138,254885,81,0.0,2828159
2021-07-24,Sardegna,285,59782,52,3.0,1472220
2021-07-24,Sicilia,626,238528,182,6.0,5174772
2021-07-24,Toscana,441,248058,85,2.0,5398853
2021-07-24,Umbria,95,57594,9,1.0,1549209
2021-07-24,Valle d'Aosta,6,11738,0,0.0,148033
2021-07-24,Veneto,576,431909,60,3.0,9317881
2021-07-25,Abruzzo,85,75772,24,0.0,1811755
2021-07-25,Basilicata,9,27223,13,0.0,407070
2021-07-25,Calabria,93,70199,50,0.0,979446
2021-07-25,Campania,301,429161,180,1.0,5592962
2021-07-25,Emilia-Romagna,565,391422,150,2.0,7139648
2021-07-25,Friuli Venezia Giulia,41,107573,9,0.0,2277450
2021-07-25,Lazio,660,354296,211,2.0,8231172
2021-07-25,Liguria,91,104588,31,1.0,1882128
2021-07-25,Lombardia,461,849316,150,2.0,12350509
2021-07-25,Marche,88,104862,15,0.0,1354528
2021-07-25,Molise,17,13879,1,0.0,249857
2021-07-25,Piemonte,97,364596,58,0.0,5394843
2021-07-25,Puglia,164,255049,78,0.0,2834769
2021-07-25,Sardegna,324,60106,53,2.0,1474839
2021-07-25,Sicilia,568,239096,192,3.0,5182797
2021-07-25,Toscana,513,248571,96,2.0,5410935
2021-07-25,Umbria,101,57695,11,0.0,1554246
2021-07-25,Valle d'Aosta,5,11743,1,0.0,148454
2021-07-25,Veneto,507,432416,61,1.0,9343728
2021-07-26,Abruzzo,6,75777,25,0.0,1813006
2021-07-26,Basilicata,1,27224,15,0.0,407114
2021-07-26,Calabria,88,70287,51,1.0,980415
2021-07-26,Campania,115,429276,188,1.0,5596479
2021-07-26,Emilia-Romagna,469,391891,161,0.0,7151111
2021-07-26,Friuli Venezia Giulia,20,107592,8,0.0,2279027
2021-07-26,Lazio,550,354846,240,2.0,8244165
2021-07-26,Liguria,63,104651,38,0.0,1884399
2021-07-26,Lombardia,177,849493,151,2.0,12359115
2021-07-26,Marche,54,104916,15,1.0,1355391
2021-07-26,Molise,0,13879,1,0.0,249955
2021-07-26,Piemonte,59,364655,68,0.0,5405570
2021-07-26,Puglia,56,255105,75,0.0,2838958
2021-07-26,Sardegna,209,60315,64,0.0,1477026
2021-07-26,Sicilia,457,239553,216,0.0,5189192
2021-07-26,Toscana,361,248932,103,1.0,5416160
2021-07-26,Umbria,7,57702,11,0.0,1555160
2021-07-26,Valle d'Aosta,0,11743,1,0.0,148528
2021-07-26,Veneto,407,432823,64,3.0,9357518
2021-07-27,Abruzzo,29,75805,24,0.0,1817383
2021-07-27,Basilicata,29,27253,13,0.0,408008
2021-07-27,Calabria,110,70397,54,0.0,983036
2021-07-27,Campania,236,429512,188,1.0,5611765
2021-07-27,Emilia-Romagna,299,392186,162,2.0,7175763
2021-07-27,Friuli Venezia Giulia,89,107680,10,0.0,2285569
2021-07-27,Lazio,543,355389,254,1.0,8279559
2021-07-27,Liguria,139,104790,35,0.0,1891760
2021-07-27,Lombardia,641,850134,180,1.0,12394889
2021-07-27,Marche,67,104983,12,0.0,1358417
2021-07-27,Molise,1,13880,1,0.0,250198
2021-07-27,Piemonte,224,364879,67,0.0,5421753
2021-07-27,Puglia,132,255237,78,3.0,2850144
2021-07-27,Sardegna,282,60597,70,0.0,1487183
2021-07-27,Sicilia,436,239989,234,3.0,5200567
2021-07-27,Toscana,271,249203,109,3.0,5428729
2021-07-27,Umbria,114,57816,12,0.0,1561742
2021-07-27,Valle d'Aosta,5,11748,1,0.0,148948
2021-07-27,Veneto,804,433627,91,2.0,9389260
2021-07-28,Abruzzo,141,75946,26,0.0,1823590
2021-07-28,Basilicata,15,27268,12,0.0,408422
2021-07-28,Calabria,145,70542,59,0.0,985615
2021-07-28,Campania,345,429857,188,0.0,5627567
2021-07-28,Emilia-Romagna,419,392602,169,5.0,7197252
2021-07-28,Friuli Venezia Giulia,75,107755,10,0.0,2291751
2021-07-28,Lazio,772,356161,262,1.0,8310682
2021-07-28,Liguria,144,104934,37,0.0,1897662
2021-07-28,Lombardia,720,850854,194,0.0,12433178
2021-07-28,Marche,162,105145,17,0.0,1361436
2021-07-28,Molise,14,13894,1,0.0,250805
2021-07-28,Piemonte,150,365029,68,0.0,5434992
2021-07-28,Puglia,163,255400,75,1.0,2862638
2021-07-28,Sardegna,403,61000,69,1.0,1491953
2021-07-28,Sicilia,627,240616,263,1.0,5223333
2021-07-28,Toscana,661,249864,105,0.0,5442970
2021-07-28,Umbria,143,57959,13,0.0,1566536
2021-07-28,Valle d'Aosta,3,11751,1,0.0,149291
2021-07-28,Veneto,544,434171,99,0.0,9428966
2021-07-29,Abruzzo,67,76012,23,0.0,1828453
2021-07-29,Basilicata,34,27302,14,0.0,409064
2021-07-29,Calabria,183,70725,57,1.0,988267
2021-07-29,Campania,380,430237,183,2.0,5642545
2021-07-29,Emilia-Romagna,493,393093,183,1.0,7218989
2021-07-29,Friuli Venezia Giulia,96,107850,10,1.0,2297432
2021-07-29,Lazio,780,356941,273,3.0,8338857
2021-07-29,Liguria,116,105050,32,1.0,1903717
2021-07-29,Lombardia,661,851515,206,2.0,12471780
2021-07-29,Marche,101,105246,21,0.0,1364198
2021-07-29,Molise,4,13898,1,0.0,251102
2021-07-29,Piemonte,282,365311,76,1.0,5450088
